throughput,	entry,	e1,	4.991757672472092,	0.020074423668621815
throughput,	entry,	e2,	4.988930103379579,	0.021883983583558173
throughput,	entry,	e3,	4.99990000916059,	4.1336284855394896E-7
throughput,	entry,	e4,	5.012942949252147,	0.02502461877050456
response time,	entry,	e1,	33.91932104794381,	0.13669626547236022
response time,	entry,	e2,	32.94922831593599,	0.14774599598224814
response time,	entry,	e3,	31.20642146990076,	0.03978078606600897
response time,	entry,	e4,	1.0560961417900117,	0.0033008331757749514
