throughput,	entry,	e1,	1.002835734958424,	0.0048675550226411745
throughput,	entry,	e2,	1.0039674856766612,	0.004842226899268838
throughput,	entry,	e3,	1.001644103346294,	0.004833653806628044
throughput,	entry,	e4,	0.9999899739491057,	5.686996069139494E-8
response time,	entry,	e1,	262.2537088267564,	1.3037472543863857
response time,	entry,	e2,	260.9429918589974,	1.3045934566949406
response time,	entry,	e3,	260.50738953414,	1.2938937525041252
response time,	entry,	e4,	255.993994723631,	0.012845835994826164
